category,fold,algorithm,accuracy,balanced_accuracy,f1_macro,mcc,fit_time_s,support
LV_FUNCTION,37,Decision Tree,0.9824561403508771,0.9166666666666666,0.9490806223479491,0.9195006537514849,0.0009097500005736947,57
LV_FUNCTION,37,SVM (RBF),0.9473684210526315,0.7988888888888889,0.8155555555555556,0.7645458696117137,0.0019215000211261213,57
LV_FUNCTION,37,Logistic Regression,0.9473684210526315,0.9033333333333333,0.8787878787878788,0.7802707679975792,0.012153749994467944,57
LV_FUNCTION,37,K-Nearest Neighbors,0.9298245614035088,0.7922222222222222,0.7676767676767676,0.706021295917676,0.0004241249989718199,57
LV_FUNCTION,38,Random Forest,1.0,1.0,1.0,1.0,0.06435245799366385,57
LV_FUNCTION,38,Gradient Boosting,1.0,1.0,1.0,1.0,0.10626254099770449,57
LV_FUNCTION,38,Decision Tree,1.0,1.0,1.0,1.0,0.0008906250004656613,57
LV_FUNCTION,38,SVM (RBF),0.9298245614035088,0.66,0.5521885521885522,0.7154206157628975,0.0019472920102998614,57
LV_FUNCTION,38,Logistic Regression,0.9122807017543859,0.5766666666666667,0.5117845117845118,0.6354427104065178,0.025673374999314547,57
LV_FUNCTION,38,K-Nearest Neighbors,0.9122807017543859,0.6533333333333333,0.531658817373103,0.6675868419378449,0.0004387090157251805,57
LV_FUNCTION,39,Random Forest,0.9642857142857143,0.7777777777777777,0.8601307189542484,0.8048594548977882,0.06357845800812356,56
LV_FUNCTION,39,Gradient Boosting,1.0,1.0,1.0,1.0,0.10656125002424233,56
LV_FUNCTION,39,Decision Tree,1.0,1.0,1.0,1.0,0.000909624999621883,56
LV_FUNCTION,39,SVM (RBF),0.875,0.5355555555555555,0.44983164983164986,0.4192821287240924,0.001898417016491294,56
LV_FUNCTION,39,Logistic Regression,0.8928571428571429,0.6466666666666666,0.4896907216494846,0.5850068458648479,0.013255541998660192,56
LV_FUNCTION,39,K-Nearest Neighbors,0.8571428571428571,0.5288888888888889,0.4462585034013606,0.37975745899024704,0.00044204198638908565,56
LV_FUNCTION,40,Random Forest,0.9821428571428571,0.9166666666666666,0.8857142857142857,0.9108601914696638,0.08438675000797957,56
LV_FUNCTION,40,Gradient Boosting,1.0,1.0,1.0,1.0,0.10946020798292011,56
LV_FUNCTION,40,Decision Tree,1.0,1.0,1.0,1.0,0.0009560410107951611,56
LV_FUNCTION,40,SVM (RBF),0.9107142857142857,0.49333333333333335,0.4781144781144781,0.5792561538473168,0.0019121250079479069,56
LV_FUNCTION,40,Logistic Regression,0.9821428571428571,0.9166666666666666,0.8857142857142857,0.9108601914696638,0.013327458989806473,56
LV_FUNCTION,40,K-Nearest Neighbors,0.875,0.5566666666666666,0.5012626262626263,0.5326058896304411,0.0004521670052781701,56
LV_FUNCTION,41,Random Forest,1.0,1.0,1.0,1.0,0.07399375000386499,57
LV_FUNCTION,41,Gradient Boosting,1.0,1.0,1.0,1.0,0.10586083299131133,57
LV_FUNCTION,41,Decision Tree,1.0,1.0,1.0,1.0,0.0009252910094801337,57
LV_FUNCTION,41,SVM (RBF),0.9649122807017544,0.8267973856209151,0.818921892189219,0.8359724961464453,0.0019732499786186963,57
LV_FUNCTION,41,Logistic Regression,0.9649122807017544,0.8267973856209151,0.818921892189219,0.8359724961464453,0.011264208005741239,57
LV_FUNCTION,41,K-Nearest Neighbors,0.9298245614035088,0.6535947712418301,0.5690909090909091,0.6949984487274325,0.0004246660100761801,57
LV_FUNCTION,42,Random Forest,1.0,1.0,1.0,1.0,0.07326216599904001,57
LV_FUNCTION,42,Gradient Boosting,1.0,1.0,1.0,1.0,0.10531258399714716,57
LV_FUNCTION,42,Decision Tree,1.0,1.0,1.0,1.0,0.0009049579966813326,57
LV_FUNCTION,42,SVM (RBF),0.9298245614035088,0.6877777777777778,0.6632996632996634,0.7073303638618511,0.0018811660120263696,57
LV_FUNCTION,42,Logistic Regression,0.9473684210526315,0.6944444444444443,0.6888888888888888,0.7645458696117137,0.02408645799732767,57
LV_FUNCTION,42,K-Nearest Neighbors,0.9473684210526315,0.7988888888888889,0.7744107744107743,0.7802707679975792,0.00043091701809316874,57
LV_FUNCTION,43,Random Forest,0.9473684210526315,0.7222222222222222,0.7142857142857143,0.7651933701657458,0.06371575000230223,57
LV_FUNCTION,43,Gradient Boosting,0.9824561403508771,0.9166666666666666,0.9047619047619048,0.9226519337016574,0.16010899998946115,57
LV_FUNCTION,43,Decision Tree,0.9824561403508771,0.9166666666666666,0.9047619047619048,0.9226519337016574,0.0009654589812271297,57
LV_FUNCTION,43,SVM (RBF),0.8947368421052632,0.57,0.5083487940630798,0.5885853259092332,0.001894084009109065,57
LV_FUNCTION,43,Logistic Regression,0.8947368421052632,0.49333333333333335,0.4781144781144781,0.5575223517578696,0.013534292025724426,57
LV_FUNCTION,43,K-Nearest Neighbors,0.8596491228070176,0.5566666666666666,0.47329059829059833,0.5177577609110211,0.0004689579945988953,57
LV_FUNCTION,44,Random Forest,0.9642857142857143,0.7777777777777777,0.8601307189542484,0.8048594548977882,0.07573437498649582,56
LV_FUNCTION,44,Gradient Boosting,1.0,1.0,1.0,1.0,0.10745262500131503,56
LV_FUNCTION,44,Decision Tree,1.0,1.0,1.0,1.0,0.0008883329865057021,56
LV_FUNCTION,44,SVM (RBF),0.875,0.64,0.6129251700680273,0.46031207150332976,0.0019625840068329126,56
LV_FUNCTION,44,Logistic Regression,0.8928571428571429,0.7511111111111112,0.6749999999999999,0.6095594722449376,0.013168292003683746,56
LV_FUNCTION,44,K-Nearest Neighbors,0.8392857142857143,0.6266666666666666,0.5532163742690058,0.438285909830667,0.00044491601875051856,56
LV_FUNCTION,45,Random Forest,0.9821428571428571,0.9166666666666666,0.9490806223479491,0.9064367634371219,0.06437291600741446,56
LV_FUNCTION,45,Gradient Boosting,0.9821428571428571,0.9166666666666666,0.9490806223479491,0.9064367634371219,0.10673991602379829,56
LV_FUNCTION,45,Decision Tree,0.9821428571428571,0.9166666666666666,0.9490806223479491,0.9064367634371219,0.0008916670049075037,56
LV_FUNCTION,45,SVM (RBF),0.9107142857142857,0.8133333333333334,0.7345427059712774,0.6133052097272765,0.0019304589950479567,56
LV_FUNCTION,45,Logistic Regression,0.9642857142857143,0.91,0.91,0.8181818181818182,0.013097041985020041,56
LV_FUNCTION,45,K-Nearest Neighbors,0.875,0.7999999999999999,0.7003787878787878,0.5326058896304411,0.00043112499406561255,56
LV_FUNCTION,46,Random Forest,1.0,1.0,1.0,1.0,0.06359800000791438,57
LV_FUNCTION,46,Gradient Boosting,1.0,1.0,1.0,1.0,0.1060715840139892,57
LV_FUNCTION,46,Decision Tree,1.0,1.0,1.0,1.0,0.0008863330003805459,57
LV_FUNCTION,46,SVM (RBF),0.9122807017543859,0.7303921568627452,0.6717171717171717,0.6466705937464832,0.0019373339891899377,57
LV_FUNCTION,46,Logistic Regression,0.9649122807017544,0.8267973856209151,0.818921892189219,0.8359724961464453,0.013198333006585017,57
LV_FUNCTION,46,K-Nearest Neighbors,0.9298245614035088,0.9738562091503268,0.8752834467120181,0.7526002733873493,0.0004461659991648048,57
LV_FUNCTION,47,Random Forest,0.9649122807017544,0.8055555555555555,0.8466996699669966,0.8349477330106516,0.07578295900020748,57
LV_FUNCTION,47,Gradient Boosting,0.9824561403508771,0.8888888888888888,0.8962962962962964,0.9224412122489154,0.10942845800309442,57
LV_FUNCTION,47,Decision Tree,0.9824561403508771,0.8888888888888888,0.8962962962962964,0.9224412122489154,0.0008822919917292893,57
LV_FUNCTION,47,SVM (RBF),0.9473684210526315,0.6944444444444443,0.7189218921892189,0.7525353450567495,0.0018922500021290034,57
LV_FUNCTION,47,Logistic Regression,0.9122807017543859,0.7855555555555555,0.768212739641311,0.6595142129638342,0.013250040996354073,57
LV_FUNCTION,47,K-Nearest Neighbors,0.8245614035087719,0.5711111111111111,0.5224471434997751,0.42379459548213944,0.00046754200593568385,57
LV_FUNCTION,48,Random Forest,0.9649122807017544,0.8333333333333334,0.8379695112368379,0.8379137995577587,0.06305808300385252,57
LV_FUNCTION,48,Gradient Boosting,0.9649122807017544,0.8333333333333334,0.8379695112368379,0.8379137995577587,0.10912083298899233,57
LV_FUNCTION,48,Decision Tree,0.9649122807017544,0.8333333333333334,0.8379695112368379,0.8379137995577587,0.0009828330075833946,57
LV_FUNCTION,48,SVM (RBF),0.8771929824561403,0.591111111111111,0.5742733457019171,0.5176564388546321,0.0019222079718019813,57
LV_FUNCTION,48,Logistic Regression,0.9298245614035088,0.82,0.7756132756132756,0.7064565679169111,0.013232708995928988,57
LV_FUNCTION,48,K-Nearest Neighbors,0.8771929824561403,0.6677777777777778,0.6161512027491409,0.550731046792689,0.0004630410112440586,57
LV_FUNCTION,49,Random Forest,0.9821428571428571,0.8888888888888888,0.93003300330033,0.9067294884704111,0.07454491598764434,56
LV_FUNCTION,49,Gradient Boosting,1.0,1.0,1.0,1.0,0.10515025001950562,56
LV_FUNCTION,49,Decision Tree,1.0,1.0,1.0,1.0,0.000864042027387768,56
LV_FUNCTION,49,SVM (RBF),0.9107142857142857,0.5488888888888889,0.49333333333333335,0.5505002813000104,0.0018892919761128724,56
LV_FUNCTION,49,Logistic Regression,0.9107142857142857,0.6533333333333333,0.6122448979591836,0.6143905339076603,0.013161125010810792,56
LV_FUNCTION,49,K-Nearest Neighbors,0.9107142857142857,0.5488888888888889,0.49333333333333335,0.5505002813000104,0.0004277499974705279,56
LV_FUNCTION,50,Random Forest,1.0,1.0,1.0,1.0,0.07086266600526869,56
LV_FUNCTION,50,Gradient Boosting,1.0,1.0,1.0,1.0,0.1065339169872459,56
LV_FUNCTION,50,Decision Tree,1.0,1.0,1.0,1.0,0.0008972089854069054,56
LV_FUNCTION,50,SVM (RBF),0.9285714285714286,0.66,0.62996632996633,0.6653239328430041,0.00196133297868073,56
LV_FUNCTION,50,Logistic Regression,0.9821428571428571,0.9166666666666666,0.8857142857142857,0.9108601914696638,0.013223999994806945,56
LV_FUNCTION,50,K-Nearest Neighbors,0.9285714285714286,0.7366666666666667,0.6820861678004535,0.6931775161103637,0.00042916700476780534,56
LV_SIZE,1,Random Forest,0.9402985074626866,0.5833333333333333,0.5318181818181819,0.7592716170389927,0.07463983300840482,67
LV_SIZE,1,Gradient Boosting,0.9701492537313433,0.8541666666666666,0.8788156288156288,0.8734581751606956,0.5184149169945158,67
LV_SIZE,1,Decision Tree,0.8955223880597015,0.6372126436781609,0.6372126436781609,0.5720802919708029,0.0014660839806310833,67
LV_SIZE,1,SVM (RBF),0.9253731343283582,0.6415229885057471,0.6737199582027168,0.6977317113154159,0.0031576250039506704,67
LV_SIZE,1,Logistic Regression,0.9253731343283582,0.8577586206896551,0.8115842490842491,0.7650243116819648,0.013302583014592528,67
LV_SIZE,1,K-Nearest Neighbors,0.7313432835820896,0.40660919540229884,0.3404761904761905,0.3242335452914841,0.0005587080086115748,67
LV_SIZE,2,Random Forest,0.9253731343283582,0.7328947368421053,0.743362831858407,0.7344734504821508,0.07594916701782495,67
LV_SIZE,2,Gradient Boosting,0.9104477611940298,0.5289473684210526,0.4956140350877193,0.6661308240107761,0.49897258399869315,67
LV_SIZE,2,Decision Tree,0.8805970149253731,0.6368421052631579,0.5639380530973452,0.5749098951918146,0.001521750004030764,67
LV_SIZE,2,SVM (RBF),0.9253731343283582,0.7785087719298245,0.7551480051480052,0.7642295672957818,0.0032272910175379366,67
LV_SIZE,2,Logistic Regression,0.8656716417910447,0.5907894736842105,0.5373376623376623,0.5844280135735319,0.01340683299349621,67
LV_SIZE,2,K-Nearest Neighbors,0.8656716417910447,0.7486842105263158,0.650611620795107,0.6058302432585817,0.0005976249813102186,67
LV_SIZE,3,Random Forest,0.9253731343283582,0.7662280701754386,0.7475294985250737,0.7354109657975171,0.07497950000106357,67
LV_SIZE,3,Gradient Boosting,0.8955223880597015,0.6785087719298245,0.6833824975417896,0.6303798281682428,0.46479037500103004,67
LV_SIZE,3,Decision Tree,0.9402985074626866,0.7706140350877193,0.7664473684210525,0.7791677488448472,0.0013344999752007425,67
LV_SIZE,3,SVM (RBF),0.9402985074626866,0.8162280701754386,0.7815205627705627,0.8003672451221988,0.003272708010626957,67
LV_SIZE,3,Logistic Regression,0.8805970149253731,0.6285087719298246,0.5910714285714286,0.5945373876203554,0.013379875017562881,67
LV_SIZE,3,K-Nearest Neighbors,0.8656716417910447,0.6280701754385964,0.5310064935064935,0.585249811545685,0.000606999994488433,67
LV_SIZE,4,Random Forest,0.9393939393939394,0.7333333333333334,0.7040229885057471,0.7357772087712791,0.07654054200975224,66
LV_SIZE,4,Gradient Boosting,0.9393939393939394,0.7333333333333334,0.7333333333333334,0.753731343283582,0.5155212079989724,66
LV_SIZE,4,Decision Tree,0.8787878787878788,0.6701754385964912,0.6722713864306785,0.5312999525109693,0.0014677500003017485,66
LV_SIZE,4,SVM (RBF),0.9545454545454546,0.862280701754386,0.8462724591043176,0.8254286627606422,0.0033188749803230166,66
LV_SIZE,4,Logistic Regression,0.9696969696969697,0.9912280701754386,0.9538690476190477,0.8940453533106701,0.01324925001244992,66
LV_SIZE,4,K-Nearest Neighbors,0.9090909090909091,0.8035087719298245,0.7702922077922078,0.6681037870099152,0.0005894590285606682,66
LV_SIZE,5,Random Forest,0.9545454545454546,0.65,0.6644927536231884,0.8077665440300269,0.07563208299688995,66
LV_SIZE,5,Gradient Boosting,0.9545454545454546,0.65,0.6474753694581281,0.8045524552225078,0.5057848339783959,66
LV_SIZE,5,Decision Tree,0.9090909090909091,0.43333333333333335,0.45402298850574707,0.5971201870519094,0.0013992500025779009,66
LV_SIZE,5,SVM (RBF),0.8939393939393939,0.5078947368421053,0.5078947368421053,0.5690298507462687,0.003184250002959743,66
LV_SIZE,5,Logistic Regression,0.9545454545454546,0.6166666666666667,0.6166666666666667,0.8152985074626866,0.013358666008571163,66
LV_SIZE,5,K-Nearest Neighbors,0.8181818181818182,0.40701754385964917,0.38998613998613996,0.3602995725750601,0.0005864580161869526,66
LV_SIZE,6,Random Forest,0.9402985074626866,0.6041666666666666,0.5811965811965811,0.7452568382191429,0.07454512501135468,67
LV_SIZE,6,Gradient Boosting,0.9552238805970149,0.7291666666666666,0.7538156288156288,0.8090069662006002,0.27837820901186205,67
LV_SIZE,6,Decision Tree,0.9552238805970149,0.7291666666666666,0.7538156288156288,0.8090069662006002,0.0012507910141721368,67
LV_SIZE,6,SVM (RBF),0.9402985074626866,0.6623563218390804,0.5963109354413703,0.7714015382549979,0.0031958339968696237,67
LV_SIZE,6,Logistic Regression,0.9104477611940298,0.6537356321839081,0.5766961651917404,0.6919029678765383,0.013316041004145518,67
LV_SIZE,6,K-Nearest Neighbors,0.8208955223880597,0.569683908045977,0.48425975894945134,0.48648661627434386,0.0005733750003855675,67
LV_SIZE,7,Random Forest,0.9701492537313433,0.825,0.8644927536231884,0.8850014098625151,0.07385245899786241,67
LV_SIZE,7,Gradient Boosting,0.9701492537313433,0.825,0.8644927536231884,0.8850014098625151,0.5242005419859197,67
LV_SIZE,7,Decision Tree,0.9253731343283582,0.6872807017543859,0.6936750565069149,0.7343765003279783,0.001496624987339601,67
LV_SIZE,7,SVM (RBF),0.9253731343283582,0.6416666666666666,0.6644927536231884,0.7128935344993211,0.0031673749908804893,67
LV_SIZE,7,Logistic Regression,0.9253731343283582,0.6872807017543859,0.6894542772861357,0.7354109657975171,0.013341167010366917,67
LV_SIZE,7,K-Nearest Neighbors,0.8656716417910447,0.5785087719298245,0.5688492063492063,0.543849157898241,0.000650082976790145,67
LV_SIZE,8,Random Forest,0.9402985074626866,0.8122807017543859,0.8434782608695652,0.7681023947473171,0.07437841698992997,67
LV_SIZE,8,Gradient Boosting,0.9701492537313433,0.8333333333333333,0.8333333333333334,0.8911422809700662,0.4380166250048205,67
LV_SIZE,8,Decision Tree,0.9402985074626866,0.737280701754386,0.7394542772861357,0.7883886508682733,0.0013793340185657144,67
LV_SIZE,8,SVM (RBF),0.9253731343283582,0.8868421052631579,0.7938925938925938,0.762544135233528,0.003264874976594001,67
LV_SIZE,8,Logistic Regression,0.9104477611940298,0.7701754385964912,0.6777670527670527,0.7161685529227613,0.025734333001310006,67
LV_SIZE,8,K-Nearest Neighbors,0.8208955223880597,0.6149122807017544,0.4811320754716981,0.5366050822006316,0.0005929580074734986,67
LV_SIZE,9,Random Forest,0.9393939393939394,0.7789473684210526,0.7644542772861357,0.7674332647380668,0.07136029200046323,66
LV_SIZE,9,Gradient Boosting,0.9393939393939394,0.7789473684210526,0.7644542772861357,0.7674332647380668,0.5028820839943364,66
LV_SIZE,9,Decision Tree,0.8939393939393939,0.5956140350877193,0.4795893719806763,0.5522686103952252,0.001397957996232435,66
LV_SIZE,9,SVM (RBF),0.9090909090909091,0.724561403508772,0.7183628318584071,0.6493666086245181,0.003173375007463619,66
LV_SIZE,9,Logistic Regression,0.8787878787878788,0.7157894736842105,0.604004329004329,0.6021914650843561,0.01332104200264439,66
LV_SIZE,9,K-Nearest Neighbors,0.8636363636363636,0.7114035087719298,0.6671035386631716,0.5733354820541213,0.0005769999988842756,66
LV_SIZE,10,Random Forest,0.9393939393939394,0.6456140350877193,0.6244306418219462,0.7432558509357654,0.06529574998421595,66
LV_SIZE,10,Gradient Boosting,0.9393939393939394,0.6912280701754386,0.6394667279623032,0.7667759341979773,0.520513416005997,66
LV_SIZE,10,Decision Tree,0.9696969696969697,0.7,0.6597222222222222,0.879329935999306,0.0013906249951105565,66
LV_SIZE,10,SVM (RBF),0.8939393939393939,0.6780701754385965,0.6196969696969696,0.6556130191383953,0.0036010420008096844,66
LV_SIZE,10,Logistic Regression,0.8636363636363636,0.7570175438596491,0.7037581699346405,0.6005595180547223,0.01260995797929354,66
LV_SIZE,10,K-Nearest Neighbors,0.803030303030303,0.493859649122807,0.4295622233152976,0.42930749428830356,0.0006078330043237656,66
LV_SIZE,11,Random Forest,0.9402985074626866,0.6458333333333333,0.6895299145299145,0.7467918693784531,0.07721933399443515,67
LV_SIZE,11,Gradient Boosting,0.9552238805970149,0.7083333333333333,0.7395299145299145,0.8117724606100847,0.49054924998199567,67
LV_SIZE,11,Decision Tree,0.8656716417910447,0.5660919540229885,0.6097826086956522,0.4786967776751167,0.001442458014935255,67
LV_SIZE,11,SVM (RBF),0.9104477611940298,0.7744252873563218,0.7282509157509157,0.7124534102638196,0.0031850420054979622,67
LV_SIZE,11,Logistic Regression,0.8059701492537313,0.6652298850574713,0.5930817610062893,0.5247436120478794,0.013295082986587659,67
LV_SIZE,11,K-Nearest Neighbors,0.7611940298507462,0.6149425287356322,0.5037296037296037,0.4375796077026333,0.0005902090051677078,67
LV_SIZE,12,Random Forest,0.9402985074626866,0.737280701754386,0.7607655502392344,0.7771328794236657,0.07090245900326408,67
LV_SIZE,12,Gradient Boosting,0.9402985074626866,0.6583333333333333,0.6963109354413702,0.7683033351463383,0.3023383340041619,67
LV_SIZE,12,Decision Tree,0.8955223880597015,0.512280701754386,0.5170940170940171,0.5603082320537985,0.0014417920028790832,67
LV_SIZE,12,SVM (RBF),0.9253731343283582,0.7328947368421053,0.7217261904761905,0.748283062008737,0.0032677080016583204,67
LV_SIZE,12,Logistic Regression,0.9402985074626866,0.7828947368421052,0.7455357142857143,0.7995969205359407,0.025831625011051074,67
LV_SIZE,12,K-Nearest Neighbors,0.8507462686567164,0.5447368421052632,0.4792207792207792,0.5367934478341392,0.0006005420000292361,67
LV_SIZE,13,Random Forest,0.9104477611940298,0.7578947368421053,0.7981800766283524,0.6381307715453072,0.07621308299712837,67
LV_SIZE,13,Gradient Boosting,0.9552238805970149,0.8956140350877193,0.8519542772861357,0.8458725480151743,0.49456737498985603,67
LV_SIZE,13,Decision Tree,0.9104477611940298,0.7578947368421053,0.7100294985250737,0.6813625083911867,0.0015180839982349426,67
LV_SIZE,13,SVM (RBF),0.9104477611940298,0.8035087719298245,0.7660714285714285,0.6971437505636091,0.003365917014889419,67
LV_SIZE,13,Logistic Regression,0.9253731343283582,0.8535087719298246,0.7970893970893971,0.7636281436954819,0.013340124976821244,67
LV_SIZE,13,K-Nearest Neighbors,0.8507462686567164,0.7442982456140351,0.6479305740987984,0.6019350092473985,0.0005848330038134009,67
LV_SIZE,14,Random Forest,0.9545454545454546,0.862280701754386,0.7727876106194691,0.8279608112602315,0.06464416699600406,66
LV_SIZE,14,Gradient Boosting,0.9696969696969697,0.9,0.8184523809523809,0.8800034267371599,0.49357295798836276,66
LV_SIZE,14,Decision Tree,0.9696969696969697,0.9,0.875,0.8805970149253731,0.0013873330026399344,66
LV_SIZE,14,SVM (RBF),0.9090909090909091,0.5456140350877192,0.5538793103448276,0.5971201870519094,0.0032395829912275076,66
